drugmort,aamort,chmort,infmort,physdistr,mentdistr,diabetic,hiv,foodins,healthyfood,mvmort,sleep,uninsure,chuninsure,healthcost,othpcp,disconyouth,houseincome,freelunch,segbw,segnww,homicide,firearm,under18,over65,aframer,amerindian,asian,hawaiin,hispanic,nonhispanicw,nonenglish,female,rural,lifelost,fairhealth,unhdays,mentunhdeays,lowbirth,smokers,obese,foodindex,physinactive,accessexercise,excdrinking,alcoholdrive,chlamydia,teenbirth,uninsureunder65,prevhospital,hba1c,mammogram,graduation,somecollege,laborforce,unemployed,chpoverty,chpovertyb,chpovertyhis,chpovertyw,X80income,X20income,singparent,socialassoc,violcrime,severehous,commute,new_pcp_ratio,new_mhp_ratio,new_othpcp_ratio,new_dent_ratio
2.63905733,6.142037406,4.189654742,1.791759469,2.48490665,2.302585093,9,120,11,8,3.401197382,3.555348061,27,15,9.155567346,58,18,11.04322579,48,42,18,1.791759469,2.48490665,30,2.240709689,4.2,1.4,1.2,0.2,58.7,34.5,8.9,49.3,9.5,9.165761329,2.995732274,1.360976553,3.3,2.197224577,16,32,7.7,31,71,19,37,6.587550015,89,23,4.262679877,75,48,78,48.4,79869,4.6,17,22,20,11,108614,10.09695509,3.555348061,8,6.742880636,2.833213344,21,1769,7.760040681,7.446585099,7.972121129
1.945910149,5.831882477,3.828641396,1.791759469,2.397895273,2.302585093,10,122,16,7,2.48490665,3.401197382,24,12,9.305195903,39,13,11.10962302,48,44,31,1.386294361,2.397895273,26.9,2.501435952,9.4,0.9,0.7,0.1,25.5,62.6,4.8,50.7,32,8.725182495,2.772588722,1.280933845,3.2,1.945910149,13,30,7,24,77,18,36,5.777652323,37,20,4.007333185,87,58.8,92,58.1,80632,4,16,21,33,8,112303,10.23199962,3.258096538,10,4.859812404,2.63905733,46,2451,7.46221494,7.862112212,8.054204897
2.079441542,5.710427017,3.761200116,1.386294361,2.63905733,2.48490665,10,285,11,12,2.48490665,3.526360525,32,11,9.204724633,58,15,10.67130148,74,49,23,1.098612289,1.945910149,27.9,2.451005098,3.2,1,1.4,0.2,81.3,13.1,15.7,51,2.2,8.669399124,3.295836866,1.458615023,3.7,2.197224577,15,28,7.4,23,80,17,34,6.401917197,60,25,3.850147602,78,50.7,84,61.5,343495,5.2,29,18,35,12,82656,9.768812649,3.583518938,4.9,5.897153868,2.995732274,30,2171,7.20489251,7.458186157,7.789454566
2.48490665,6.12905021,4.094344562,1.791759469,2.397895273,2.397895273,10,151,19,14,3.36729583,3.465735903,25,13,9.432363296,39,26,10.68585824,57,28,16,1.609437912,3.044522438,20.9,2.949688335,6.7,1.2,0.5,0.1,10.6,79.3,2.2,47,70.5,9.021839764,2.772588722,1.335001067,3.5,1.945910149,16,28,5.5,27,53,18,26,5.587248658,46,21,4.234106505,82,59,94,49.2,15389,4.2,23,49,34,18,86264,9.796625911,3.496507561,14.5,5.087596335,2.708050201,43,4219,6.814542897,7.860185057,8.345692873
1.386294361,5.379897354,3.496507561,1.386294361,2.197224577,2.197224577,8,159,15,8,2.079441542,3.555348061,17,9,9.278559611,44,12,11.46286299,32,50,40,1.386294361,1.945910149,27.7,2.292534757,20.1,0.6,19.5,0.1,24.1,34.6,5.6,50.8,5.5,8.371473537,2.63905733,1.131402111,3,2.197224577,12,24,7,21,94,17,38,5.459585514,20,14,3.850147602,85,60.8,93,74.7,348961,4.3,10,12,22,4,163344,10.60527232,3.091042453,4.7,5.568344504,2.708050201,56,1274,7.489970899,7.719573989,7.623641947
2.708050201,5.976350909,3.80666249,1.791759469,2.48490665,2.302585093,10,289,18,9,2.564949357,3.465735903,22,10,9.367344121,70,12,11.1000278,44,44,31,1.609437912,2.48490665,24.6,2.57261223,12.9,0.8,3.5,0.1,24,57.7,3.3,50.6,6.1,8.893435441,2.833213344,1.410986974,3.7,2.197224577,16,28,6.3,20,88,19,33,6.12249281,40,18,4.143134726,83,59.6,92,65.8,157727,5,19,37,30,9,127960,10.09687268,3.36729583,7.7,5.564520407,2.833213344,40,1482,6.946013991,7.271703707,7.792761721
2.564949357,6.11146734,3.988984047,1.609437912,2.397895273,2.397895273,9,97,19,11,2.944438979,3.465735903,26,12,9.432042885,60,17,10.78236713,54,55,35,1.386294361,2.564949357,23.7,2.839078464,5.9,1.8,1.2,0.1,13,76.2,2.7,51.1,43.2,9.104757609,2.833213344,1.386294361,3.5,1.945910149,16,29,5.9,25,73,18,33,5.789960171,53,22,4.110873864,83,57.7,95,58.1,60503,4,23,50,30,17,93266,9.91605821,3.610917913,12.4,5.575949103,2.708050201,31,2025,6.887552572,7.422373701,7.436027816
1.791759469,6.190315406,4.418840608,2.079441542,2.48490665,2.397895273,11,359,21,9,2.995732274,3.526360525,26,12,9.321523901,102,15,10.79057602,58,34,30,2.197224577,2.944438979,25.8,2.660259537,20,1,1.4,0.1,18.5,58.1,4,51,13.4,9.149103063,2.944438979,1.386294361,3.5,2.197224577,17,35,5.6,29,71,17,31,6.717804695,68,21,3.951243719,85,59.8,93,54.9,59424,5,23,46,33,17,93753,9.874367654,3.713572067,14.7,6.152732695,2.833213344,20,1325,6.738152495,6.892641641,7.104144093
1.945910149,5.720311777,3.496507561,1.609437912,2.397895273,2.302585093,10,71,13,9,2.564949357,3.496507561,20,11,9.215427411,21,11,11.07056813,42,36,21,1.098612289,2.197224577,25.9,2.587764035,7.3,1,1.7,0.2,37.4,51.5,2.7,50.6,26.2,8.663196486,2.890371758,1.360976553,3.3,2.079441542,14,31,7.4,22,83,19,19,5.602118821,37,17,3.713572067,82,53.7,95,62.6,72288,3.6,15,12,21,7,113532,10.26119696,3.33220451,5.9,5.236441963,2.48490665,38,3347,8.213110698,8.461046031,8.098034756
2.302585093,6.001414878,3.912023005,1.791759469,2.63905733,2.48490665,10,101,16,14,2.890371758,3.583518938,30,12,9.250041739,47,24,10.64540109,73,30,16,1.504077397,1.945910149,27.6,2.57261223,4.9,1.7,0.6,0.1,58.5,34.9,6.5,48.2,23.1,8.871084264,3.218875825,1.504077397,3.7,2.302585093,17,31,6.1,26,64,17,32,6.204557763,82,23,3.912023005,84,61,91,45.9,12919,6.4,29,63,38,18,76579,9.791885376,3.583518938,15.6,5.283203729,2.708050201,15,2671,6.947937069,7.672292456,8.247482004
2.397895273,6.098074282,3.433987204,1.609437912,2.302585093,2.302585093,10,92,19,8,3.17805383,3.433987204,21,10,9.340403256,30,15,10.93668983,40,64,45,1.791759469,2.63905733,24.7,2.753660712,5.5,0.5,0.7,0,5.6,86.7,0.8,50.6,51.5,9.109967398,2.63905733,1.252762968,3.5,2.079441542,16,32,6.2,29,72,19,25,5.225746674,52,17,4.094344562,87,62.2,95,55.9,25221,5.6,16,52,19,14,103663,10.02224789,3.295836866,12,5.043425117,2.48490665,46,4279,8.097426299,8.097426299,8.222553638
2.302585093,5.805134969,4.007333185,1.791759469,2.397895273,2.397895273,9,641,18,7,2.302585093,3.555348061,29,12,9.364691032,65,15,10.94500025,64,50,36,2.197224577,2.48490665,27,2.240709689,18.5,1.1,7.2,0.1,42,31,11.8,50.3,1.2,8.781094735,2.944438979,1.252762968,3.4,2.197224577,14,27,6.6,22,97,17,38,6.349138991,49,24,3.970291914,83,56.4,87,57.8,2239426,4.6,25,35,34,8,115278,10.03003209,3.583518938,5.4,6.570882962,3.044522438,45,1726,6.927557906,7.33823815,7.34601021
2.397895273,6.09356977,4.143134726,2.079441542,2.397895273,2.397895273,12,184,21,7,3.17805383,3.526360525,24,13,9.289613553,45,15,10.74920559,57,36,32,2.079441542,2.772588722,25.3,2.740840024,21.3,1.2,0.8,0.1,12.7,63.5,2.8,51.2,56.1,9.140132477,2.833213344,1.360976553,3.6,2.197224577,17,33,6,29,56,17,34,6.075346031,52,20,4.025351691,86,59,93,54.9,31349,5.3,27,46,37,14,93247,9.847287503,3.526360525,11.9,5.840641657,2.564949357,27,3961,8.469682209,7.707512195,8.400659375
1.791759469,5.568344504,3.496507561,1.609437912,2.397895273,2.397895273,9,111,15,7,2.564949357,3.433987204,23,11,9.213535263,46,9,11.02061078,48,39,28,1.098612289,2.079441542,23.3,2.332143895,3.6,1.2,1.6,0.2,37.6,55.5,3.9,50.2,31.7,8.468423027,2.833213344,1.252762968,3.4,1.945910149,15,24,7.2,18,94,21,31,6.556778356,25,20,3.761200116,83,58.2,90,68.6,96012,3.4,14,37,26,9,114730,10.01018717,3.295836866,6.7,5.517452896,3.135494216,47,2606,7.061334367,7.67971364,8.0522965
2.833213344,6.214608098,4.060443011,1.609437912,2.48490665,2.397895273,11,107,20,11,3.258096538,3.465735903,30,16,9.38965742,40,19,10.71317255,64,49,35,1.098612289,3.044522438,21.8,3.063390922,6.6,0.9,0.7,0.1,12,78.7,2.2,51.2,60.1,9.237079669,2.890371758,1.435084525,3.8,1.945910149,17,30,5.7,30,62,17,29,5.768320996,54,26,4.304065093,86,59,97,46.5,34240,4.9,27,39,48,24,82166,9.84139936,3.433987204,11,5.81711116,2.772588722,38,2265,7.818430272,7.818430272,8.025843344
1.098612289,5.659482216,3.871201011,1.609437912,2.833213344,2.63905733,10,175,12,27,2.397895273,3.465735903,46,14,9.420277096,57,19,10.47562462,83,64,23,1.386294361,1.609437912,33.4,2.370243741,0.5,0.5,1.1,0,91.3,7,21.2,51.2,5.1,8.641885635,3.465735903,1.62924054,3.9,2.079441542,14,34,5.7,24,61,13,28,6.124683391,72,34,4.143134726,88,57.9,87,45.9,331632,7.9,43,30,48,14,76035,9.512442967,3.526360525,3.8,5.743003188,3.33220451,22,2193,7.677863501,7.463936604,8.292047637
2.397895273,6.075346031,4.043051268,2.397895273,2.48490665,2.397895273,10,102,19,1,3.295836866,3.465735903,28,16,9.135940049,23,20,10.71363969,65,48,35,1.609437912,2.995732274,23.3,3.025291076,6.3,0.9,0.6,0.1,20.3,71.3,4,50.7,76.3,9.065198986,2.944438979,1.410986974,3.7,1.945910149,16,29,7,24,51,16,21,5.988961417,49,24,4.094344562,82,53.6,96,48.3,15584,4.6,29,64,45,24,82228,9.7961807,3.555348061,11.5,5.347107531,2.708050201,41,2489,8.26178468,8.379539026,8.156510226
2.944438979,5.953243334,4.077537444,1.945910149,2.302585093,2.302585093,12,97,17,10,2.944438979,3.33220451,23,16,9.213036734,38,22,11.02469269,47,73,40,1.098612289,2.63905733,20.9,3.186352633,0.8,1,0.7,0.1,12,84.8,2,51,32.8,8.960339366,2.564949357,1.223775432,3.3,1.945910149,14,27,6.5,27,74,18,13,5.590986981,46,21,3.871201011,88,66.1,93,59,24367,4.5,18,37,17,17,108976,10.1572379,3.091042453,10.8,4.976733742,2.564949357,42,1859,7.072421901,7.878155337,7.664815785
2.564949357,6.282266747,4.317488114,2.197224577,2.48490665,2.302585093,10,247,15,22,3.17805383,3.465735903,24,11,9.157150543,78,18,10.76104687,52,33,21,1.945910149,2.772588722,22,2.501435952,6.2,1.6,1.1,0.1,41.2,50,6.6,43,20.1,9.25292082,2.995732274,1.360976553,3.4,2.397895273,17,31,5.6,25,72,18,15,6.135564891,78,20,4.304065093,80,43,86,47.4,13286,4.7,23,40,33,9,91966,9.916946572,3.663561646,13.1,6.359573869,2.397895273,16,3332,6.717804695,7.156956365,8.126222529
2.48490665,6.12249281,4.127134385,2.079441542,2.48490665,2.397895273,10,124,20,6,2.995732274,3.465735903,26,12,9.363490551,62,18,10.75004228,57,47,35,1.386294361,2.63905733,23.8,2.740840024,8.1,1.2,1.6,0.2,15.4,72.6,2.8,50.5,56.6,9.065198986,2.890371758,1.410986974,3.6,2.079441542,17,27,6.2,23,58,18,26,6.137727054,47,22,4.007333185,85,57.8,87,52.6,39186,4.7,23,39,39,20,94305,9.758519582,3.36729583,12.8,6.02827852,2.944438979,39,2765,7.416979621,7.380255788,8.004699511
2.397895273,6.118097198,4.290459441,2.079441542,2.564949357,2.397895273,11,461,25,11,2.708050201,3.555348061,28,12,9.346705246,87,20,10.77100812,65,53,48,2.197224577,2.63905733,23.7,2.602689685,33.1,1,4,0.1,19.5,41.9,4.4,48.8,8.4,9.100637107,3.091042453,1.458615023,3.7,2.302585093,19,33,4.7,30,70,18,27,6.177944114,52,23,3.988984047,84,59.7,87,51.5,108580,7,24,43,31,15,91378,9.723642926,3.80666249,11.9,6.532334292,2.890371758,20,1607,7.094234846,7.044032897,7.497761701
2.197224577,5.958424693,4.025351691,1.945910149,2.302585093,2.302585093,9,115,16,7,2.890371758,3.465735903,25,12,9.419141562,33,17,10.97993944,51,41,29,1.098612289,2.48490665,26.2,2.602689685,2.9,1,0.9,0.5,20.5,73.4,3.1,50.1,37.9,8.918248591,2.772588722,1.252762968,3.3,1.945910149,15,30,6.9,23,70,19,25,5.66296048,48,21,4.219507705,85,55.7,93,54,74614,4.4,17,37,30,12,105791,10.20418456,3.295836866,8.3,5.262690189,2.564949357,49,2128,7.387709239,8.031710375,7.993957548
2.63905733,6.03787092,3.912023005,1.791759469,2.302585093,2.302585093,9,155,17,4,2.944438979,3.465735903,24,13,9.295967458,37,17,11.00937333,48,40,28,1.386294361,2.564949357,27.6,2.48490665,10.4,1,1.1,0.1,20,66.6,4.1,50.8,48.8,8.98794654,2.772588722,1.252762968,3.4,2.079441542,15,27,7,28,67,19,41,5.659482216,44,21,4.007333185,86,58.4,94,57.1,54638,4.1,16,24,34,10,111076,10.15747064,3.295836866,8,5.420534999,2.708050201,55,3371,7.044905117,7.888709524,7.888709524
2.397895273,5.902633333,3.713572067,1.791759469,2.48490665,2.397895273,13,68,16,12,2.890371758,3.33220451,26,15,9.059284897,61,16,10.76614541,61,50,27,1.609437912,2.890371758,19.3,3.295836866,1.6,1.2,1.1,0.1,26.4,69.4,2.7,51.8,41.1,8.931684111,2.890371758,1.335001067,3.5,2.079441542,15,27,6.3,25,80,15,27,5.529429088,50,23,3.610917913,86,63.6,91,59.4,21257,3.7,27,37,25,22,86723,9.858071689,3.555348061,15,5.18178355,2.890371758,18,1176,6.025865974,7.404887576,7.372746366
2.63905733,6.244166901,4.304065093,1.609437912,2.48490665,2.48490665,12,123,22,12,3.091042453,3.465735903,27,13,9.31784858,67,16,10.58235831,61,58,45,2.079441542,2.772588722,23.7,2.928523524,13.1,1.7,0.8,0,7.7,74.6,1.2,51.6,47.1,9.203315757,2.890371758,1.435084525,3.9,2.302585093,18,33,5,31,72,14,33,6.28785856,65,23,4.043051268,82,61.8,93,55.2,22364,4.8,29,55,35,19,82883,9.698736321,3.688879454,17,5.92157842,2.708050201,19,2063,7.095064377,7.311886164,7.476472381
2.63905733,6.204557763,4.382026635,1.609437912,2.48490665,2.397895273,11,377,19,6,3.295836866,3.496507561,28,13,9.437635294,39,24,10.88840842,62,43,29,1.609437912,2.48490665,25.2,2.557227311,10.3,1,0.7,0.1,21.5,65.9,3.5,50.8,63.2,9.151757415,2.890371758,1.386294361,3.6,2.079441542,17,28,6.4,27,47,17,24,5.855071922,63,23,4.48863637,81,43.4,91,39.7,31068,6.9,22,47,36,13,93752,9.870447698,3.295836866,9.5,6.070737728,2.890371758,58,3906,8.646465527,7.851271997,8.240912542
2.995732274,5.988961417,4.510859507,1.791759469,2.397895273,2.302585093,13,46,18,13,2.890371758,3.36729583,24,16,9.130105979,25,15,10.74432171,61,46,30,1.504077397,2.48490665,15.2,3.535145354,1.2,1.1,0.6,0.1,10,86.6,1.7,51.6,45.2,9.279959714,2.708050201,1.30833282,3.4,2.197224577,14,27,5.9,25,77,15,41,5.220355825,63,22,3.891820298,82,64.2,97,51.9,8139,4.3,27,37,43,24,103342,9.856657965,3.663561646,15.4,4.634728988,2.48490665,27,1301,7.947325027,8.283746747,7.590852124
2.397895273,6.045005314,3.988984047,1.609437912,2.48490665,2.397895273,9,153,17,10,2.708050201,3.465735903,22,10,9.29468152,109,8,10.76085596,56,45,29,1.791759469,2.397895273,24.2,2.4765384,7.1,1.1,2.4,0.1,34.5,54.6,1.9,50.6,11.3,8.994544758,2.995732274,1.435084525,3.8,2.302585093,16,28,6.3,25,91,19,36,6.539585956,48,19,3.912023005,82,54.4,90,63.8,148287,3.4,24,39,30,12,92528,9.868274797,3.583518938,9.3,6.591673732,2.944438979,10,1278,6.688354714,6.820016365,7.546974118
2.079441542,6.023447593,4.17438727,2.079441542,2.48490665,2.397895273,9,190,20,13,2.708050201,3.465735903,25,11,9.101194925,56,11,10.7421194,62,46,38,1.609437912,2.197224577,24.8,2.610069793,14.2,1.1,1.7,0.1,25.6,56.8,4.1,51.2,23.4,8.995536945,2.995732274,1.386294361,3.7,2.079441542,18,29,5.4,26,73,19,31,6.428105273,45,21,3.713572067,81,59.9,90,59.2,112492,4.1,27,48,40,15,89236,9.753245889,3.583518938,11.9,5.978885765,2.995732274,16,1467,6.643789733,7.484368643,7.6666902
2.397895273,6.115892125,3.931825633,1.791759469,2.564949357,2.48490665,11,215,18,16,3.218875825,3.526360525,26,12,9.357897936,35,22,10.71603868,66,51,37,1.791759469,2.890371758,25.5,2.766319109,10.6,1.3,2.2,0.1,40.7,45.3,6.9,50,36.4,9.048174321,3.091042453,1.435084525,3.7,2.197224577,17,32,5.5,23,69,16,49,5.840641657,61,22,3.951243719,82,56.8,93,44.3,17190,6.8,31,43,43,22,93464,9.638153884,3.663561646,15.3,5.780743516,2.708050201,29,3320,8.027476531,7.947325027,8.027476531
2.397895273,5.888877958,4.110873864,1.609437912,2.302585093,2.197224577,9,118,12,10,3.044522438,3.465735903,22,13,9.094143578,67,13,11.28764213,41,43,27,1.386294361,2.708050201,27.9,2.292534757,6.1,1.2,1.8,0.1,43.7,47.2,5.6,49.7,12.3,8.910180778,2.833213344,1.16315081,3.1,2.079441542,15,31,7.4,25,81,21,33,6.415096959,67,19,3.663561646,80,48.9,85,61.3,88456,3.5,13,21,14,5,134037,10.33514009,3.401197382,10.3,5.739792912,2.63905733,18,2687,7.210818453,7.307202315,7.607381426
2.302585093,5.736572297,3.784189634,1.609437912,2.302585093,2.302585093,10,109,15,6,2.63905733,3.465735903,20,10,9.374667665,49,15,11.19034824,41,39,20,1.098612289,2.564949357,26.7,2.509599262,4.6,1,2.8,0.1,23.1,67.8,5,50.4,22.7,8.689296048,2.708050201,1.223775432,3.2,1.945910149,15,25,7.2,24,89,18,35,5.398162702,35,17,4.189654742,82,58.3,92,63.2,255338,4.3,14,25,32,9,138690,10.27322185,3.17805383,5.9,5.141663557,2.772588722,50,1653,7.322510434,7.61529834,7.718240952
2.708050201,6.073044534,3.663561646,1.609437912,2.564949357,2.48490665,11,181,23,15,3.135494216,3.465735903,30,14,9.349493433,56,9,10.58547267,67,45,39,1.791759469,2.302585093,23.5,2.595254707,17.7,0.9,1.7,0.1,18.9,59.9,4.8,52.1,46.5,9.032289682,3.091042453,1.435084525,3.8,1.945910149,17,32,4.7,28,66,17,23,6.599870499,35,25,4.234106505,79,57.4,89,57.5,28197,4.7,31,55,44,15,82875,9.543306469,3.610917913,10,5.655991811,2.995732274,21,1360,7.085064294,7.481555702,7.626570206
2.079441542,6.120297419,3.80666249,1.609437912,2.564949357,2.48490665,10,211,19,10,2.833213344,3.465735903,28,14,9.253687176,23,14,10.62247303,68,29,20,1.386294361,2.833213344,26.2,2.803360381,13.2,1.1,0.9,0.9,26.1,57.3,6.5,50.8,52.7,9.00146948,3.044522438,1.435084525,3.7,2.079441542,17,28,5.9,25,53,16,20,6.109247583,69,24,4.025351691,87,53.2,94,48.7,22868,4.3,28,56,37,20,85804,9.811427087,3.63758616,10,5.880532986,2.833213344,29,2410,7.489970899,8.387767644,7.952615112
2.890371758,5.950642553,3.871201011,1.609437912,2.63905733,2.397895273,10,178,13,12,2.48490665,3.526360525,25,10,9.305832353,63,15,10.82353123,62,37,22,1.791759469,2.397895273,25.2,2.58021683,3.6,0.8,2.1,0.1,62.8,30.4,3.9,50.7,6.4,8.924123892,3.218875825,1.504077397,3.7,2.197224577,17,34,7.1,24,92,19,31,6.599870499,56,21,3.988984047,84,62.2,86,57.6,167125,4.9,31,29,31,12,99555,9.93914423,3.737669618,7.6,6.426488457,2.890371758,18,1310,6.909753282,7.377133713,7.651595574
2.772588722,6.240275845,4.276666119,1.945910149,2.397895273,2.302585093,9,146,21,8,3.295836866,3.433987204,19,9,9.379576689,24,19,10.84263507,51,73,53,1.945910149,2.833213344,24.7,2.727852828,8.7,0.7,1.1,0.1,7.1,81.2,0.7,50.4,35.2,9.280332744,2.708050201,1.335001067,3.4,2.302585093,17,30,5.8,28,69,17,22,5.545177444,54,16,4.043051268,83,59,91,54.3,37334,6.5,23,34,33,17,96557,9.928228944,3.526360525,10.9,5.811140993,2.48490665,32,3973,8.508354243,8.345930262,8.163656176
2.944438979,6.196444128,4.394449155,2.197224577,2.48490665,2.48490665,12,73,18,12,3.17805383,3.433987204,30,18,9.369649154,61,22,10.66737275,65,36,32,1.945910149,2.197224577,24,2.917770732,2.3,1.1,0.7,0.1,20.1,75.1,3.6,51,50.2,9.224046019,2.890371758,1.410986974,3.7,2.079441542,17,29,6,31,57,17,23,5.659482216,69,27,4.442651256,83,51.6,93,39.8,13098,5.3,28,37,29,23,84355,9.736724335,3.688879454,13.2,5.327876169,2.772588722,35,2007,8.626764828,7.403061091,8.444407422
2.397895273,5.883322388,3.951243719,1.791759469,2.302585093,2.302585093,11,84,16,5,2.890371758,3.36729583,19,11,9.344958674,25,22,11.12054932,36,53,26,1.098612289,2.708050201,24.5,2.714694744,1.4,0.9,0.7,0.1,11.7,84.1,1.2,50.2,56.1,8.841448244,2.48490665,1.223775432,3.3,1.945910149,15,29,7.1,29,68,19,19,5.459585514,36,17,4.077537444,84,57.7,97,64.6,59407,4.2,14,37,28,11,128970,10.30306872,3.17805383,10.1,4.682131227,2.63905733,53,2088,7.650168701,8.278682163,7.960323629
2.890371758,6.276643489,4.189654742,2.397895273,2.48490665,2.397895273,11,180,20,13,3.433987204,3.496507561,27,15,9.170975648,30,30,10.6630309,69,45,41,1.386294361,2.772588722,20.4,2.975529566,10.8,2.3,0.8,0.1,14.6,70.8,3.3,46.4,77.6,9.365205083,2.944438979,1.360976553,3.7,2.197224577,17,29,5.5,29,69,16,26,5.84932478,66,24,3.988984047,83,64.6,95,42.4,16936,6.1,29,38,38,21,81684,9.854244786,3.761200116,8.7,5.645446898,2.708050201,33,1843,7.98480339,8.118207049,7.924072325
2.772588722,6.192362489,4.262679877,2.302585093,2.564949357,2.48490665,9,303,18,16,2.944438979,3.526360525,31,13,9.278559611,152,17,10.60542102,73,49,39,1.945910149,2.63905733,27.4,2.468099531,9.6,1.3,5.2,0.1,37.7,45.6,7.6,48.5,9,9.199784858,3.091042453,1.410986974,3.7,2.302585093,18,31,5.6,29,86,17,33,6.901737207,85,25,4.007333185,84,53.2,85,50.1,56556,3.4,32,46,37,16,78401,9.73115593,3.663561646,11.8,6.391917113,2.995732274,12,1337,6.368187186,6.489204931,7.599401333
2.197224577,5.826000107,3.951243719,1.945910149,2.302585093,2.302585093,8,47,15,5,2.63905733,3.36729583,18,11,9.212537956,31,8,11.03617915,38,52,27,1.098612289,2.397895273,24.3,2.624668592,2.9,0.9,1.7,0.1,20.4,73.1,1.1,50.7,14.4,8.800113947,2.63905733,1.223775432,3.2,2.079441542,14,27,7.2,28,88,19,28,5.739792912,33,16,3.737669618,87,60.4,97,74.1,68441,2.9,12,42,21,9,113351,10.19144459,3.33220451,8.4,6.246106765,2.564949357,15,1687,7.266827348,8.063692634,7.528869257
3.258096538,6.045005314,4.465908119,1.791759469,2.564949357,2.397895273,8,495,9,13,3.135494216,3.526360525,28,16,9.245610986,48,35,10.70257008,70,25,5,1.504077397,2.525728644,22.6,2.48490665,4.8,1,1.2,0.1,74.7,18.8,15.8,39.8,14.5,9.034795799,3.258096538,1.435084525,3.4,2.397895273,16,28,7.7,25,66,18,18,6.272877007,98,24,4.644390899,68,36.7,92,40,5641,4.8,24,37,27,13.5,90528,9.592195614,3.433987204,8.4,5.463831805,2.564949357,16,3587,9.597777278,7.652070746,9.597777278
2.079441542,5.549076085,3.761200116,1.609437912,2.197224577,2.197224577,9,80,14,3,2.197224577,3.433987204,16,10,9.267476563,64,13,11.43117296,26,27,23,0.693147181,2.302585093,27.5,2.493205453,5.9,0.8,2.9,0.1,17.1,72.2,2.5,50.9,16,8.591558273,2.564949357,1.16315081,3.1,2.079441542,14,25,7.8,24,92,20,25,5.236441963,18,14,3.970291914,87,65.9,96,73.5,44391,3.8,8,19,12,5,148557,10.63207427,2.995732274,7.6,4.532599493,2.63905733,57,1254,6.940222469,7.356918242,7.140453043
1.791759469,6.018593214,3.737669618,1.609437912,2.397895273,2.397895273,11,265,19,9,3.36729583,3.465735903,25,14,9.397483619,32,21,10.80663225,62,19,17,1.609437912,2.708050201,23.3,2.747270914,17.1,1,0.6,0.1,16.5,64.3,3.1,47.5,65.9,9.001592701,2.890371758,1.30833282,3.6,2.079441542,16,31,6.1,25,39,17,31,5.451038454,62,22,4.356708827,84,55.7,96,45.8,23436,4.7,22,52,33,15,91321,9.87256432,3.610917913,12.4,5.880532986,2.48490665,33,3595,8.576781983,8.046229101,8.240385116
2.708050201,6.107022888,4.025351691,1.791759469,2.48490665,2.397895273,11,74,13,7,2.833213344,3.465735903,24,11,9.35045008,36,18,10.87714112,61,50,32,1.386294361,2.397895273,27.1,2.667228207,1.6,1,1.1,0.1,56.6,39.5,4.4,50,19.7,9.08182495,3.044522438,1.410986974,3.4,2.197224577,15,33,7.6,30,69,17,26,5.966146739,62,20,4.077537444,84,56.7,91,52.7,30558,6.5,23,33,27,8,99537,10.02317988,3.526360525,10.8,5.805134969,2.833213344,34,3522,7.982416347,7.939871576,7.939871576
2.302585093,5.926926026,4.276666119,1.945910149,2.48490665,2.397895273,10,183,20,7,2.890371758,3.496507561,26,12,9.361601166,100,14,10.80697669,61,40,35,1.386294361,2.63905733,24.7,2.753660712,17.4,0.8,1.6,0.1,19.1,60.3,4.7,51.7,31.6,8.928242678,2.890371758,1.386294361,3.7,2.079441542,17,30,6.1,29,72,16,26,6.289715571,45,22,3.970291914,87,67.4,93,60.3,102736,4.5,23,41,35,13,96469,9.933240511,3.465735903,14.7,5.823045895,2.890371758,28,1032,6.963189986,6.907755279,7.44716836
2.197224577,5.777652323,4.007333185,1.945910149,2.397895273,2.302585093,11,281,18,8,2.302585093,3.526360525,24,10,9.370160663,58,14,11.01427542,54,48,35,1.609437912,2.302585093,26.9,2.351375257,15.6,0.9,5.4,0.2,28.2,48.6,6.5,51.1,1.3,8.761236807,2.708050201,1.223775432,3.4,2.079441542,14,29,6.3,24,97,19,29,6.115892125,43,20,3.931825633,85,60.8,89,62.3,992840,4.2,18,32,31,8,113608,10.13693781,3.496507561,7.1,6.018593214,2.890371758,40,1756,6.9902565,7.452402451,7.511524648
